ANNEE_CTR,CONTRAT_ANCIENNETE,FREQUENCE_PAIEMENT_COTISATION,GROUPE_KM,ZONE_RISQUE,AGE_ASSURE_PRINCIPAL,GENRE,DEUXIEME_CONDUCTEUR,ANCIENNETE_PERMIS,ANNEE_CONSTRUCTION,ENERGIE,EQUIPEMENT_SECURITE,VALEUR_DU_BIEN,NB,CHARGE,EXPO
2020,"(2,5]",ANNUEL,[20000;40000[,A,62,M,False,55,2011.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2021,"(1,2]",TRIMESTRIEL,[0;20000[,C,60,F,True,48,2016.0,ESSENCE,FAUX,[20000;25000[,0,0.0,191.0000000000001
2019,"(2,5]",MENSUEL,[0;20000[,D,57,M,True,66,2011.0,ESSENCE,FAUX,[10000;15000[,0,0.0,8.999999999999984
2020,"(2,5]",MENSUEL,[20000;40000[,B,46,M,False,51,2017.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2018,"(2,5]",MENSUEL,[0;20000[,C,26,M,False,13,2015.0,ESSENCE,FAUX,[15000;20000[,0,0.0,84.00000000000006
2017,"(-1,0]",ANNUEL,[0;20000[,B,55,M,False,34,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,275.00000000000017
2019,"(2,5]",ANNUEL,[0;20000[,I,50,M,False,32,2017.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2018,"(-1,0]",ANNUEL,[20000;40000[,D,66,M,False,21,2021,DIESEL,FAUX,Inconnu,0,0.0,192.9999999999999
2020,"(0,1]",TRIMESTRIEL,[40000;60000[,B,47,M,True,47,2017.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[20000;40000[,C,27,M,True,20,2018.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2017,"(1,2]",ANNUEL,[0;20000[,A,59,F,False,36,2011.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(0,1]",ANNUEL,[0;20000[,B,62,M,False,65,2019.0,DIESEL,VRAI,[25000;35000[,0,0.0,303.99999999999994
2021,"(2,5]",TRIMESTRIEL,[0;20000[,H,40,M,False,49,2021,ESSENCE,FAUX,Inconnu,0,0.0,303.99999999999994
2019,"(1,2]",MENSUEL,[0;20000[,C,65,F,False,24,2017.0,ESSENCE,FAUX,[10000;15000[,1,705.78,364.7322404371586
2018,"(1,2]",MENSUEL,[20000;40000[,A,59,F,False,39,2015.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2018,"(2,5]",MENSUEL,[0;20000[,A,50,M,False,33,2005.0,DIESEL,FAUX,[10000;15000[,0,0.0,150.0
2018,"(2,5]",MENSUEL,[20000;40000[,C,52,M,False,27,2015.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2018,"(1,2]",TRIMESTRIEL,[0;20000[,C,44,M,True,20,2014.0,DIESEL,VRAI,[25000;35000[,0,0.0,1.9999999999999925
2017,"(1,2]",ANNUEL,[0;20000[,A,32,Autre,False,16,2010.0,DIESEL,VRAI,[35000;99999[,0,0.0,269.0
2018,"(-1,0]",MENSUEL,[20000;40000[,B,24,M,False,7,2015.0,ESSENCE,FAUX,[20000;25000[,0,0.0,39.99999999999985
2020,"(1,2]",MENSUEL,[40000;60000[,C,44,M,False,60,2016.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,60,M,False,38,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(0,1]",ANNUEL,[40000;60000[,B,69,F,True,51,2018.0,ESSENCE,FAUX,[15000;20000[,0,0.0,262.38251366120227
2018,"(2,5]",ANNUEL,[20000;40000[,A,60,F,True,50,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,187.0000000000001
2016,"(0,1]",MENSUEL,[0;20000[,G,39,F,False,30,2013.0,ESSENCE,FAUX,[10000;15000[,0,0.0,289.207650273224
2020,"(2,5]",MENSUEL,[0;20000[,C,32,F,False,13,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[20000;40000[,C,34,M,False,12,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,194.00000000000017
2021,"(1,2]",MENSUEL,[0;20000[,D,35,F,False,66,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2020,"(1,2]",MENSUEL,[20000;40000[,C,51,M,True,33,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2017,"(-1,0]",TRIMESTRIEL,[0;20000[,A,17,M,False,2,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,200.99999999999991
2016,"(-1,0]",ANNUEL,[40000;60000[,C,61,M,False,50,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,46.000000000000014
2020,"(2,5]",MENSUEL,[20000;40000[,B,31,M,False,16,2014.0,DIESEL,FAUX,[20000;25000[,1,2455.08,365.0
2020,"(-1,0]",MENSUEL,[0;20000[,B,34,F,False,14,2014.0,DIESEL,FAUX,[25000;35000[,0,0.0,352.31420765027303
2018,"(2,5]",MENSUEL,[40000;60000[,A,35,M,False,14,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2019,"(2,5]",ANNUEL,[0;20000[,B,65,M,True,68,1995.0,ESSENCE,VRAI,[35000;99999[,0,0.0,364.00000000000006
2021,"(5,10]",ANNUEL,[0;20000[,C,42,M,False,63,2014.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2021,"(-1,0]",ANNUEL,[0;20000[,C,53,M,False,51,2004.0,ESSENCE,FAUX,[35000;99999[,0,0.0,216.99999999999983
2016,"(-1,0]",MENSUEL,[0;20000[,C,52,F,False,20,2016.0,ESSENCE,FAUX,[0;10000[,0,0.0,285.99999999999983
2018,"(-1,0]",MENSUEL,[20000;40000[,E,48,F,False,56,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,80.00000000000007
2020,"(0,1]",ANNUEL,[20000;40000[,C,44,M,False,46,2019.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[40000;60000[,A,27,M,False,7,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2019,"(-1,0]",TRIMESTRIEL,[0;20000[,B,48,M,False,26,2019.0,ESSENCE,FAUX,[0;10000[,0,0.0,91.74863387978134
2019,"(1,2]",MENSUEL,[40000;60000[,B,43,M,False,67,2015.0,ESSENCE,VRAI,[25000;35000[,0,0.0,364.8770491803277
2020,"(1,2]",MENSUEL,[20000;40000[,D,23,F,False,9,2018.0,DIESEL,FAUX,[15000;20000[,0,0.0,47.86885245901656
2018,"(-1,0]",MENSUEL,[20000;40000[,C,30,F,True,18,2017.0,ESSENCE,FAUX,[20000;25000[,0,0.0,152.00000000000017
2016,"(0,1]",ANNUEL,[0;20000[,C,67,F,False,69,2014.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2019,"(1,2]",TRIMESTRIEL,[0;20000[,C,49,F,False,47,2017.0,DIESEL,FAUX,[20000;25000[,0,0.0,364.1666666666667
2020,"(0,1]",ANNUEL,[20000;40000[,C,31,F,False,15,2019.0,ESSENCE,FAUX,[35000;99999[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[20000;40000[,E,47,F,False,34,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,216.99999999999983
2021,"(2,5]",MENSUEL,[0;20000[,C,72,M,False,30,2015.0,DIESEL,VRAI,[35000;99999[,0,0.0,43.99999999999984
2017,"(0,1]",ANNUEL,[20000;40000[,B,29,M,False,18,2016.0,DIESEL,VRAI,[35000;99999[,0,961.2,365.0
2020,"(1,2]",MENSUEL,[20000;40000[,D,37,M,True,68,2016.0,DIESEL,VRAI,[25000;35000[,0,0.0,221.3934426229507
2019,"(-1,0]",MENSUEL,[40000;60000[,K,44,F,True,40,2017.0,DIESEL,VRAI,[20000;25000[,0,0.0,247.32240437158487
2016,"(0,1]",MENSUEL,[20000;40000[,A,43,F,False,40,2007.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2021,"(2,5]",TRIMESTRIEL,[0;20000[,A,55,M,False,58,2018.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2020,"(0,1]",ANNUEL,[0;20000[,C,37,M,True,28,2012.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2017,"(1,2]",MENSUEL,[20000;40000[,C,47,M,False,68,2016.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2019,"(1,2]",MENSUEL,[20000;40000[,J,34,M,True,20,2008.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2019,"(0,1]",MENSUEL,[20000;40000[,B,29,M,False,12,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,364.6666666666668
2020,"(-1,0]",TRIMESTRIEL,[20000;40000[,C,58,F,False,54,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,184.99999999999994
2021,"(0,1]",MENSUEL,[0;20000[,E,28,M,True,9,2020.0,DIESEL,FAUX,[20000;25000[,0,0.0,303.99999999999994
2017,"(1,2]",MENSUEL,[0;20000[,A,40,F,True,23,2013.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2017,"(1,2]",TRIMESTRIEL,[0;20000[,A,68,Autre,False,38,2010.0,DIESEL,FAUX,[15000;20000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[40000;60000[,A,36,M,False,27,2012.0,DIESEL,FAUX,[15000;20000[,0,0.0,187.48633879781408
2021,"(2,5]",MENSUEL,[0;20000[,C,69,F,False,65,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2019,"(-1,0]",ANNUEL,[20000;40000[,D,50,F,False,48,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,132.6366120218581
2018,"(-1,0]",ANNUEL,[20000;40000[,B,23,M,True,7,2017.0,DIESEL,FAUX,[20000;25000[,0,0.0,15.0
2018,"(0,1]",MENSUEL,[0;20000[,A,29,F,False,16,2017.0,ESSENCE,FAUX,[15000;20000[,1,4083.6,365.0
2018,"(1,2]",ANNUEL,[20000;40000[,A,55,M,False,58,2016.0,ESSENCE,VRAI,[15000;20000[,0,0.0,365.0
2017,"(0,1]",ANNUEL,[0;20000[,C,49,F,True,60,2011.0,ESSENCE,VRAI,[25000;35000[,0,0.0,365.0
2020,"(1,2]",ANNUEL,[20000;40000[,C,60,M,False,61,2015.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2018,"(0,1]",MENSUEL,[0;20000[,B,83,M,True,25,2018.0,ESSENCE,VRAI,[15000;20000[,0,2136.82,365.0
2021,"(0,1]",ANNUEL,[0;20000[,B,55,F,False,27,2020.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2016,"(0,1]",MENSUEL,[0;20000[,C,34,Autre,False,13,2014.0,DIESEL,VRAI,[25000;35000[,0,0.0,85.76502732240422
2019,"(-1,0]",MENSUEL,[0;20000[,D,63,F,False,35,2018.0,ESSENCE,FAUX,[15000;20000[,0,0.0,361.75683060109293
2021,"(2,5]",ANNUEL,[0;20000[,C,38,M,False,35,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,188.99999999999991
2021,"(-1,0]",ANNUEL,[20000;40000[,H,61,F,False,45,2020.0,ESSENCE,VRAI,[15000;20000[,0,0.0,138.00000000000003
2019,"(2,5]",TRIMESTRIEL,[40000;60000[,C,27,M,False,15,2015.0,DIESEL,VRAI,[25000;35000[,0,0.0,364.16393442622945
2016,"(0,1]",MENSUEL,[0;20000[,A,52,M,False,26,2007.0,DIESEL,VRAI,[15000;20000[,1,2341.2,365.0
2019,"(-1,0]",MENSUEL,[0;20000[,H,30,M,True,20,2020.0,ESSENCE,FAUX,[35000;99999[,1,15926.11,357.191256830601
2017,"(-1,0]",TRIMESTRIEL,[0;20000[,A,35,M,False,15,2019.0,ESSENCE,FAUX,[10000;15000[,0,0.0,10.0
2018,"(-1,0]",ANNUEL,[20000;40000[,T,29,F,True,12,2017.0,ESSENCE,VRAI,[15000;20000[,0,0.0,341.0000000000001
2021,"(0,1]",MENSUEL,[20000;40000[,K,53,Autre,False,30,2021.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
2018,"(1,2]",MENSUEL,[0;20000[,C,53,M,True,45,2008.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2019,"(1,2]",TRIMESTRIEL,[0;20000[,B,35,F,True,13,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.912568306011
2021,"(0,1]",ANNUEL,[20000;40000[,B,42,F,False,21,2021.0,DIESEL,FAUX,[25000;35000[,0,0.0,303.99999999999994
2016,"(0,1]",ANNUEL,[0;20000[,J,20,Autre,False,9,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2021,"(1,2]",ANNUEL,[0;20000[,L,23,F,False,9,2016.0,ESSENCE,VRAI,[15000;20000[,0,0.0,303.99999999999994
2019,"(2,5]",MENSUEL,[0;20000[,B,34,F,False,20,2016.0,ESSENCE,VRAI,[20000;25000[,0,0.0,364.16393442622945
2020,"(2,5]",MENSUEL,[40000;60000[,A,44,F,False,36,2013.0,DIESEL,VRAI,[15000;20000[,0,0.0,56.84426229508204
2021,"(5,10]",ANNUEL,[0;20000[,C,52,M,False,61,2016.0,ESSENCE,VRAI,[15000;20000[,0,0.0,303.99999999999994
2019,"(1,2]",MENSUEL,[0;20000[,D,53,F,False,43,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,150.0
2021,"(2,5]",ANNUEL,[0;20000[,C,65,F,True,26,2019.0,ESSENCE,VRAI,[35000;99999[,0,0.0,211.99999999999994
2019,"(1,2]",ANNUEL,[0;20000[,B,24,M,True,9,2016.0,DIESEL,VRAI,[35000;99999[,0,0.0,47.99999999999982
2020,"(1,2]",MENSUEL,[20000;40000[,D,25,M,True,7,2020.0,ESSENCE,VRAI,[25000;35000[,0,0.0,365.0
2017,"(-1,0]",MENSUEL,[0;20000[,A,57,M,True,41,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,110.00000000000014
2020,"(0,1]",MENSUEL,[20000;40000[,C,28,F,False,12,2020.0,ESSENCE,FAUX,[25000;35000[,0,0.0,365.0
2019,"(0,1]",ANNUEL,[20000;40000[,B,31,M,True,19,2016.0,ESSENCE,FAUX,[10000;15000[,1,5741.77,365.0
2020,"(2,5]",MENSUEL,[0;20000[,E,63,M,False,39,2017.0,ESSENCE,FAUX,[10000;15000[,0,1566.07,365.0
2021,"(2,5]",ANNUEL,[20000;40000[,B,32,M,True,22,2015.0,DIESEL,VRAI,[35000;99999[,0,0.0,303.99999999999994
2017,"(0,1]",TRIMESTRIEL,[20000;40000[,B,29,F,True,18,2014.0,DIESEL,VRAI,[25000;35000[,1,1440.15,365.0
2017,"(1,2]",TRIMESTRIEL,[0;20000[,A,70,M,False,20,2014.0,ESSENCE,VRAI,[15000;20000[,0,2991.57,115.00000000000003
2020,"(-1,0]",ANNUEL,[20000;40000[,B,35,M,True,36,2017.0,DIESEL,FAUX,[20000;25000[,0,0.0,316.83333333333326
2016,"(0,1]",TRIMESTRIEL,[20000;40000[,A,25,M,False,16,2014.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,B,67,M,False,70,2008.0,DIESEL,FAUX,[35000;99999[,0,0.0,53.85245901639331
2018,"(-1,0]",ANNUEL,[20000;40000[,B,49,M,False,60,2019.0,DIESEL,FAUX,[35000;99999[,0,0.0,61.99999999999995
2017,"(-1,0]",TRIMESTRIEL,[0;20000[,C,42,Autre,False,30,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,250.0
2017,"(1,2]",ANNUEL,[0;20000[,A,30,M,False,17,2004.0,DIESEL,VRAI,[25000;35000[,0,0.0,1.9999999999999925
2018,"(2,5]",ANNUEL,[0;20000[,D,68,M,False,31,2015.0,ESSENCE,FAUX,[35000;99999[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[20000;40000[,B,48,F,True,37,2019.0,DIESEL,VRAI,[25000;35000[,0,0.0,13.999999999999982
2021,"(2,5]",ANNUEL,[0;20000[,B,35,F,False,17,2016.0,DIESEL,FAUX,[15000;20000[,0,596.95,303.99999999999994
2021,"(0,1]",TRIMESTRIEL,[20000;40000[,C,44,M,False,21,2018.0,DIESEL,FAUX,[35000;99999[,0,0.0,300.99999999999983
2020,"(1,2]",TRIMESTRIEL,[20000;40000[,E,40,M,True,54,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2020,"(2,5]",ANNUEL,[20000;40000[,C,56,M,True,42,2015.0,ESSENCE,FAUX,[15000;20000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[0;20000[,G,54,F,False,59,2014.0,DIESEL,FAUX,[20000;25000[,0,613.5,303.99999999999994
2016,"(-1,0]",ANNUEL,[40000;60000[,C,49,F,False,21,2017.0,ESSENCE,VRAI,[15000;20000[,0,0.0,219.0
2018,"(2,5]",ANNUEL,[20000;40000[,A,46,Autre,True,70,2010.0,DIESEL,VRAI,[35000;99999[,1,1702.29,365.0
2019,"(-1,0]",ANNUEL,[20000;40000[,B,50,M,False,45,2017.0,DIESEL,FAUX,[25000;35000[,0,0.0,217.40437158469928
2021,"(2,5]",MENSUEL,[0;20000[,B,63,M,False,39,2018.0,ESSENCE,FAUX,[15000;20000[,0,0.0,295.00000000000006
2021,"(2,5]",MENSUEL,[20000;40000[,C,44,M,False,21,2014.0,DIESEL,VRAI,[15000;20000[,0,0.0,303.99999999999994
2017,"(1,2]",ANNUEL,[20000;40000[,H,32,M,False,12,2017.0,DIESEL,FAUX,[25000;35000[,0,0.0,365.0
2017,"(0,1]",MENSUEL,[0;20000[,B,46,F,False,24,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,365.0
2020,"(0,1]",TRIMESTRIEL,[40000;60000[,C,62,M,False,57,2020.0,DIESEL,FAUX,[10000;15000[,0,0.0,365.0
2016,"(0,1]",MENSUEL,[0;20000[,C,50,M,False,24,2014.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2021,"(1,2]",MENSUEL,[0;20000[,E,49,F,False,43,2019.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
2018,"(-1,0]",ANNUEL,[0;20000[,B,57,F,True,55,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,26.99999999999999
2019,"(-1,0]",ANNUEL,[20000;40000[,C,26,M,False,16,2018.0,DIESEL,VRAI,[35000;99999[,0,0.0,221.3934426229507
2016,"(-1,0]",MENSUEL,[0;20000[,C,28,F,False,18,2016.0,DIESEL,FAUX,[15000;20000[,0,0.0,272.00000000000006
2017,"(0,1]",MENSUEL,[40000;60000[,A,30,F,False,18,2018.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2021,"(0,1]",MENSUEL,[20000;40000[,B,58,M,False,29,2017.0,ESSENCE,VRAI,[20000;25000[,0,0.0,303.99999999999994
2016,"(-1,0]",MENSUEL,[0;20000[,C,43,M,False,25,2009.0,DIESEL,VRAI,[35000;99999[,0,0.0,355.4344262295082
2018,"(2,5]",TRIMESTRIEL,[0;20000[,A,40,F,False,12,2014.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2017,"(1,2]",MENSUEL,[0;20000[,A,27,M,False,5,2011.0,DIESEL,FAUX,[10000;15000[,0,760.78,353.00000000000006
2016,"(-1,0]",TRIMESTRIEL,[20000;40000[,B,20,F,False,5,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,194.00000000000017
2016,"(-1,0]",MENSUEL,[0;20000[,B,56,M,False,26,2016.0,ESSENCE,FAUX,[10000;15000[,0,0.0,176.99999999999997
2019,"(2,5]",MENSUEL,[0;20000[,C,65,F,False,54,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,2.9999999999999707
2020,"(0,1]",ANNUEL,[0;20000[,C,53,M,False,28,2020.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2020,"(-1,0]",MENSUEL,[0;20000[,D,68,F,True,29,2016.0,DIESEL,FAUX,[20000;25000[,0,0.0,168.0000000000001
2020,"(-1,0]",TRIMESTRIEL,[0;20000[,B,38,F,False,36,2021.0,ESSENCE,FAUX,[15000;20000[,0,0.0,139.99999999999983
2021,"(1,2]",ANNUEL,[20000;40000[,B,64,F,True,64,2012.0,ESSENCE,FAUX,[15000;20000[,0,0.0,222.99999999999997
2020,"(1,2]",ANNUEL,[40000;60000[,B,41,F,True,46,2015.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(1,2]",ANNUEL,[20000;40000[,B,49,M,False,66,2020.0,DIESEL,FAUX,[35000;99999[,0,0.0,285.99999999999983
2019,"(0,1]",TRIMESTRIEL,[20000;40000[,C,40,F,False,14,2014.0,DIESEL,FAUX,[20000;25000[,0,0.0,364.2814207650273
2016,"(0,1]",MENSUEL,[0;20000[,A,79,M,False,63,2012.0,ESSENCE,VRAI,[10000;15000[,1,1261.2,350.0409836065574
2017,"(1,2]",MENSUEL,[20000;40000[,A,50,M,False,58,2014.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2021,"(-1,0]",MENSUEL,[20000;40000[,B,39,M,False,65,2020.0,ESSENCE,FAUX,[25000;35000[,0,0.0,300.0
2018,"(-1,0]",ANNUEL,[0;20000[,B,65,F,False,28,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,133.00000000000014
2021,"(0,1]",MENSUEL,[20000;40000[,D,32,F,False,14,2019.0,ESSENCE,FAUX,[20000;25000[,0,0.0,303.99999999999994
2020,"(2,5]",TRIMESTRIEL,[0;20000[,B,32,M,False,17,2018.0,DIESEL,FAUX,[20000;25000[,0,0.0,119.67213114754084
2018,"(2,5]",ANNUEL,[0;20000[,B,54,M,False,39,2006.0,DIESEL,FAUX,[0;10000[,0,0.0,365.0
2016,"(0,1]",ANNUEL,[0;20000[,C,54,F,True,50,2016.0,DIESEL,VRAI,[20000;25000[,0,0.0,365.0
2018,"(1,2]",ANNUEL,[20000;40000[,B,41,M,False,65,2015.0,DIESEL,VRAI,[20000;25000[,0,2296.38,365.0
2020,"(1,2]",TRIMESTRIEL,[20000;40000[,D,40,M,False,66,2017.0,DIESEL,FAUX,[35000;99999[,0,0.0,365.0
2020,"(-1,0]",ANNUEL,[20000;40000[,B,66,F,False,53,2020.0,ESSENCE,FAUX,[20000;25000[,0,1822.56,234.00000000000006
2017,"(-1,0]",ANNUEL,[20000;40000[,G,50,M,True,34,2016.0,ESSENCE,VRAI,[20000;25000[,0,0.0,38.99999999999994
2019,"(2,5]",ANNUEL,[20000;40000[,I,47,M,False,54,2017.0,DIESEL,VRAI,[35000;99999[,0,0.0,364.4918032786885
2021,"(0,1]",ANNUEL,[0;20000[,E,45,M,False,42,2018.0,ESSENCE,FAUX,[10000;15000[,0,0.0,303.99999999999994
2021,"(2,5]",MENSUEL,[20000;40000[,C,44,M,False,42,2017.0,DIESEL,FAUX,[15000;20000[,0,0.0,303.99999999999994
2018,"(0,1]",ANNUEL,[0;20000[,A,58,F,False,67,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2018,"(-1,0]",MENSUEL,[0;20000[,C,37,F,True,44,2014.0,ESSENCE,FAUX,[0;10000[,0,0.0,361.0
2018,"(1,2]",ANNUEL,[0;20000[,B,67,M,False,32,2016.0,DIESEL,VRAI,[35000;99999[,0,0.0,281.99999999999983
2017,"(1,2]",ANNUEL,[0;20000[,C,60,M,False,35,2008.0,DIESEL,VRAI,[35000;99999[,0,0.0,365.0
2018,"(2,5]",MENSUEL,[40000;60000[,B,29,M,False,12,2021,DIESEL,FAUX,Inconnu,0,498.23,365.0
2016,"(0,1]",ANNUEL,[0;20000[,A,50,F,True,58,2013.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2019,"(0,1]",ANNUEL,[0;20000[,C,49,M,False,23,2019.0,ESSENCE,FAUX,[35000;99999[,1,21100.26,364.8579234972678
2019,"(0,1]",TRIMESTRIEL,[20000;40000[,B,53,M,False,64,2017.0,AUTRE,FAUX,[35000;99999[,0,0.0,364.77868852459017
2018,"(-1,0]",MENSUEL,[20000;40000[,D,27,M,False,16,2015.0,ESSENCE,VRAI,[35000;99999[,0,0.0,284.00000000000006
2018,"(0,1]",MENSUEL,[0;20000[,A,47,M,False,13,2016.0,ESSENCE,VRAI,[20000;25000[,0,0.0,365.0
2017,"(-1,0]",MENSUEL,[0;20000[,C,21,F,False,8,2015.0,ESSENCE,FAUX,[0;10000[,0,0.0,246.9999999999999
2020,"(2,5]",MENSUEL,[20000;40000[,B,60,M,False,28,2015.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2021,"(-1,0]",ANNUEL,[20000;40000[,B,53,M,False,68,2021.0,DIESEL,FAUX,[15000;20000[,0,0.0,138.00000000000003
2019,"(2,5]",MENSUEL,[0;20000[,B,30,F,False,12,2016.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2018,"(2,5]",ANNUEL,[0;20000[,A,71,F,False,44,2010.0,DIESEL,FAUX,[10000;15000[,0,0.0,360.0000000000001
2021,"(2,5]",MENSUEL,[20000;40000[,C,34,F,True,20,2017.0,ESSENCE,FAUX,[15000;20000[,0,0.0,28.000000000000007
2016,"(0,1]",MENSUEL,[0;20000[,A,25,M,False,17,2014.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2020,"(2,5]",MENSUEL,[0;20000[,D,35,F,False,42,2017.0,ESSENCE,FAUX,[10000;15000[,0,0.0,365.0
2016,"(-1,0]",MENSUEL,[0;20000[,C,32,M,False,18,2013.0,DIESEL,VRAI,[25000;35000[,0,0.0,173.9999999999999
2018,"(1,2]",MENSUEL,[0;20000[,C,43,F,False,42,2013.0,ESSENCE,FAUX,[20000;25000[,0,0.0,304.99999999999983
2018,"(1,2]",MENSUEL,[20000;40000[,B,50,M,False,58,2011.0,DIESEL,VRAI,[35000;99999[,0,0.0,314.0000000000001
2021,"(1,2]",ANNUEL,[0;20000[,C,61,F,False,21,2019.0,ESSENCE,FAUX,[15000;20000[,0,764.68,303.99999999999994
2017,"(1,2]",ANNUEL,[0;20000[,C,25,M,False,12,2008.0,DIESEL,VRAI,[15000;20000[,0,0.0,365.0
2019,"(2,5]",TRIMESTRIEL,[0;20000[,A,56,F,False,34,2002.0,ESSENCE,FAUX,[10000;15000[,0,0.0,364.21038251366133
2021,"(0,1]",MENSUEL,[0;20000[,H,26,F,False,20,2020.0,DIESEL,VRAI,[20000;25000[,0,0.0,303.99999999999994
2020,"(2,5]",TRIMESTRIEL,[40000;60000[,C,46,M,False,48,2017.0,ESSENCE,VRAI,[35000;99999[,0,0.0,365.0
2021,"(2,5]",MENSUEL,[20000;40000[,B,35,F,False,20,2009.0,DIESEL,VRAI,[35000;99999[,0,0.0,261.0
2020,"(1,2]",ANNUEL,[20000;40000[,B,44,F,False,58,2017.0,ESSENCE,VRAI,[35000;99999[,0,0.0,365.0
2018,"(1,2]",ANNUEL,[0;20000[,A,46,F,False,32,2013.0,DIESEL,VRAI,[25000;35000[,0,0.0,365.0
2019,"(-1,0]",TRIMESTRIEL,[20000;40000[,C,47,M,False,28,2019.0,DIESEL,FAUX,[35000;99999[,0,0.0,316.21038251366116
2020,"(0,1]",MENSUEL,[20000;40000[,C,54,F,False,64,2020.0,ESSENCE,FAUX,[35000;99999[,0,0.0,281.7814207650273
2018,"(2,5]",MENSUEL,[0;20000[,A,42,F,False,53,2010.0,ESSENCE,VRAI,[0;10000[,0,0.0,365.0
2021,"(1,2]",MENSUEL,[0;20000[,B,34,F,False,7,2019.0,ESSENCE,FAUX,[15000;20000[,0,0.0,303.99999999999994
